{
  meta: {
    req: {
      url: '/v1/ngawas',
      headers: {
        'content-type': 'application/json',
        authorization: 'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1aWQiOiJWVEpHYzJSSFZtdFlNUzlCZFVNeU4wWTNRVkZXTm1oMGNIZENkSGREY201M1RYTTJiRklyYVZSdlFUMCIsInRpbWVzdGFtcCI6MTY4NzQyNjQ2MiwiaWF0IjoxNjg3NDI2NDYyLCJleHAiOjE3MTg5ODQwNjIsImF1ZCI6IkcyMCIsImlzcyI6IktvcmxhbnRhc1BvbHJpIiwic3ViIjoiSzNJRzIwIn0.Kq3lk9GohVRQM8ak9UswZPAdemRDzEELJyqSly45epM7bq2NIAwP0TqzzC2h33tusoat4SmtuPonDSyisTy5Xg',
        'user-agent': 'PostmanRuntime/7.29.2',
        accept: '*/*',
        'postman-token': 'e82298bb-ee6f-436a-8f62-747bb0b05827',
        host: 'localhost:3001',
        'accept-encoding': 'gzip, deflate, br',
        connection: 'keep-alive',
        tokenData: {
          authData: {
            uid: 'VTJGc2RHVmtYMS9BdUMyN0Y3QVFWNmh0cHdCdHdDcm53TXM2bFIraVRvQT0',
            timestamp: 1687426462,
            iat: 1687426462,
            exp: 1718984062,
            aud: 'G20',
            iss: 'KorlantasPolri',
            sub: 'K3IG20'
          },
          userId: '554'
        }
      },
      method: 'GET',
      httpVersion: '1.1',
      originalUrl: '/v1/ngawas',
      query: {}
    },
    res: {
      statusCode: 200,
      body: {
        isSuccess: true,
        statusCode: 200,
        responseMessage: 'Succeed',
        data: {
          total_page: 5,
          recordsFiltered: 43,
          recordsTotal: 43,
          count: 43,
          rows: [
            {
              id: 'VTJGc2RHVmtYMThabHJuaUhVeFJzWWYrWC80R3RIU09LUGh4bHhZTTM5ST0',
              code: 'TRP/0523/C/00000169',
              user_id: 224,
              vehicle_id: 206,
              brand_id: 1,
              type_id: 1,
              distance: '90.0 Km',
              duration: '1 Jam 32 Menit ',
              departure_date: '2023-05-26',
              departure_time: '21:20:00',
                { latitude: -6.571053, longitude: 106.755216 },
                { latitude: -6.571176, longitude: 106.755024 },
                { latitude: -6.571362, longitude: 106.754733 },
                { latitude: -6.571481, longitude: 106.754535 },
                { latitude: -6.571835, longitude: 106.753946 },
                { latitude: -6.571835, longitude: 106.753946 },
                { latitude: -6.571399, longitude: 106.75364 },
                { latitude: -6.571033, longitude: 106.753409 },
                { latitude: -6.570651, longitude: 106.75317 },
                { latitude: -6.570579, longitude: 106.753115 },
                { latitude: -6.570579, longitude: 106.753115 },
                { latitude: -6.570634, longitude: 106.753031 },
                { latitude: -6.57099, longitude: 106.752488 },
                { latitude: -6.571159, longitude: 106.752189 },
                { latitude: -6.57134, longitude: 106.751884 },
                { latitude: -6.571419, longitude: 106.751729 },
                { latitude: -6.571464, longitude: 106.751589 },
                { latitude: -6.571478, longitude: 106.751456 },
                { latitude: -6.571496, longitude: 106.751228 },
                { latitude: -6.571501, longitude: 106.75116 },
                { latitude: -6.57153, longitude: 106.750898 },
                { latitude: -6.571572, longitude: 106.750773 },
                { latitude: -6.571606, longitude: 106.750682 },
                { latitude: -6.571667, longitude: 106.750587 },
                { latitude: -6.57173, longitude: 106.750483 },
                { latitude: -6.571852, longitude: 106.750331 },
                { latitude: -6.571937, longitude: 106.750225 },
                { latitude: -6.571994, longitude: 106.750129 },
                { latitude: -6.572159, longitude: 106.749826 },
                { latitude: -6.572192, longitude: 106.749775 },
                { latitude: -6.572281, longitude: 106.749651 },
                ... 211 more items
              ],
              validity_period: '2023-04-26 21:20',
              subdistrict_start: 'Kecamatan Ciampea',
              district_start: 'Kabupaten Bogor',
              province_start: 'Jawa Barat',
              subdistrict_end: 'Kecamatan Bogor Barat',
              district_end: 'Kota Bogor',
              province_end: 'Jawa Barat',
              barcode: '00000158.png',
              kode_prov_start: '32',
              kode_kabkot_start: '32.01',
              kode_kec_start: '',
              kode_prov_end: '32',
              kode_kabkot_end: '32.71',
              kode_kec_end: '32.71.04',
              created_at: '2023-04-24T15:24:21.615Z',
              updated_at: '2023-04-24T15:24:21.615Z',
              deleted_at: null,
              society: {
                person_name: 'Muhamad Muslih Himawan',
                foto: 'Polda_Banten.png',
                nik: '22',
                nationality: null
              },
              public_vehicle: { no_vehicle: 'E 21 ASD' },
              type_vehicle: { type_name: 'Mobil' },
              brand_vehicle: { brand_name: 'Suzuki' },
              penumpangs: [
                {
                  name: 'farhan',
                  nationality: 'indonesia',
                  nik: '123134'
                },
                {
                  name: 'refi',
                  nationality: 'indonesia',
                  nik: '1231345'
                },
                {
                  name: 'dado',
                  nationality: 'indonesia',
                  nik: '12313456'
                }
              ]
            }
          ]
        }
      }
    },
    responseTime: 2350
  },
  level: 'info',
  message: 'GET /v1/ngawas 200 2350ms',
  timestamp: '2023-06-22T14:20:43.507Z'
}
{
  meta: {
    req: {
      url: '/v1/ngawas',
      headers: {
        'content-type': 'application/json',
        authorization: 'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1aWQiOiJWVEpHYzJSSFZtdFlNUzlCZFVNeU4wWTNRVkZXTm1oMGNIZENkSGREY201M1RYTTJiRklyYVZSdlFUMCIsInRpbWVzdGFtcCI6MTY4NzQyNjQ2MiwiaWF0IjoxNjg3NDI2NDYyLCJleHAiOjE3MTg5ODQwNjIsImF1ZCI6IkcyMCIsImlzcyI6IktvcmxhbnRhc1BvbHJpIiwic3ViIjoiSzNJRzIwIn0.Kq3lk9GohVRQM8ak9UswZPAdemRDzEELJyqSly45epM7bq2NIAwP0TqzzC2h33tusoat4SmtuPonDSyisTy5Xg',
        'user-agent': 'PostmanRuntime/7.29.2',
        accept: '*/*',
        'postman-token': 'aa0f6f5e-e44c-420a-8302-fdfebfd45be5',
        host: 'localhost:3001',
        'accept-encoding': 'gzip, deflate, br',
        connection: 'keep-alive',
        tokenData: {
          authData: {
            uid: 'VTJGc2RHVmtYMS9BdUMyN0Y3QVFWNmh0cHdCdHdDcm53TXM2bFIraVRvQT0',
            timestamp: 1687426462,
            iat: 1687426462,
            exp: 1718984062,
            aud: 'G20',
            iss: 'KorlantasPolri',
            sub: 'K3IG20'
          },
          userId: '554'
        }
      },
      method: 'GET',
      httpVersion: '1.1',
      originalUrl: '/v1/ngawas',
      query: {}
    },
    res: {
      statusCode: 200,
      body: {
        isSuccess: false,
        statusCode: 200,
        responseMessage: 'Failed',
        data: 'limit is not defined'
      }
    },
    responseTime: 2512
  },
  level: 'info',
  message: 'GET /v1/ngawas 200 2512ms',
  timestamp: '2023-06-22T14:21:57.532Z'
}
{
  meta: {
    req: {
      url: '/v1/ngawas',
      headers: {
        'content-type': 'application/json',
        authorization: 'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1aWQiOiJWVEpHYzJSSFZtdFlNUzlCZFVNeU4wWTNRVkZXTm1oMGNIZENkSGREY201M1RYTTJiRklyYVZSdlFUMCIsInRpbWVzdGFtcCI6MTY4NzQyNjQ2MiwiaWF0IjoxNjg3NDI2NDYyLCJleHAiOjE3MTg5ODQwNjIsImF1ZCI6IkcyMCIsImlzcyI6IktvcmxhbnRhc1BvbHJpIiwic3ViIjoiSzNJRzIwIn0.Kq3lk9GohVRQM8ak9UswZPAdemRDzEELJyqSly45epM7bq2NIAwP0TqzzC2h33tusoat4SmtuPonDSyisTy5Xg',
        'user-agent': 'PostmanRuntime/7.29.2',
        accept: '*/*',
        'postman-token': '2666f04b-c95c-4255-be8e-206f9580ba37',
        host: 'localhost:3001',
        'accept-encoding': 'gzip, deflate, br',
        connection: 'keep-alive',
        tokenData: {
          authData: {
            uid: 'VTJGc2RHVmtYMS9BdUMyN0Y3QVFWNmh0cHdCdHdDcm53TXM2bFIraVRvQT0',
            timestamp: 1687426462,
            iat: 1687426462,
            exp: 1718984062,
            aud: 'G20',
            iss: 'KorlantasPolri',
            sub: 'K3IG20'
          },
          userId: '554'
        }
      },
      method: 'GET',
      httpVersion: '1.1',
      originalUrl: '/v1/ngawas',
      query: {}
    },
    res: {
      statusCode: 200,
      body: {
        isSuccess: true,
        statusCode: 200,
        responseMessage: 'Succeed',
        data: {
          recordsFiltered: 43,
          recordsTotal: 43,
          count: 43,
          rows: [
            {
              id: 'VTJGc2RHVmtYMS9FbFJmaFpZWVY1Ym1KNUJOMGRHNnp3VmpnUTlEVTNPcz0',
              code: 'TRP/0523/C/0000016a',
              user_id: 224,
              vehicle_id: 206,
              brand_id: 1,
              type_id: 1,
              distance: '62.4 Km',
              duration: '51 Menit ',
              departure_date: '2023-05-26',
              departure_time: '21:20:00',
              start_coordinate: { latitude: -6.614047, longitude: 106.791503 },
              end_coordinate: { latitude: -6.822427, longitude: 107.133678 },
              route: [
                { latitude: -6.82284, longitude: 107.133837 },
                { latitude: -6.82284, longitude: 107.133837 },
                { latitude: -6.82284, longitude: 107.133837 },
                { latitude: -6.822878, longitude: 107.134072 },
                { latitude: -6.822932, longitude: 107.134405 },
                { latitude: -6.823002, longitude: 107.134694 },
                { latitude: -6.823017, longitude: 107.134724 },
                { latitude: -6.823042, longitude: 107.134742 },
                { latitude: -6.823087, longitude: 107.134764 },
                { latitude: -6.823169, longitude: 107.134809 },
                { latitude: -6.823169, longitude: 107.134809 },
                { latitude: -6.823265, longitude: 107.135203 },
                { latitude: -6.823266, longitude: 107.135245 },
                { latitude: -6.823241, longitude: 107.1353 },
                { latitude: -6.823152, longitude: 107.135452 },
                { latitude: -6.823441, longitude: 107.136236 },
                { latitude: -6.823463, longitude: 107.136292 },
                { latitude: -6.823554, longitude: 107.136558 },
                { latitude: -6.824005, longitude: 107.137655 },
                { latitude: -6.824005, longitude: 107.137655 },
                { latitude: -6.824387, longitude: 107.1375 },
                { latitude: -6.82452, longitude: 107.137441 },
                { latitude: -6.824804, longitude: 107.137323 },
                { latitude: -6.825065, longitude: 107.137207 },
                { latitude: -6.825278, longitude: 107.137121 },
                { latitude: -6.825715, longitude: 107.136926 },
                { latitude: -6.825848, longitude: 107.136867 },
                { latitude: -6.825992, longitude: 107.136806 },
                { latitude: -6.826136, longitude: 107.136745 },
                { latitude: -6.826801, longitude: 107.13647 },
                { latitude: -6.826801, longitude: 107.13647 },
                { latitude: -6.826762, longitude: 107.136342 },
                { latitude: -6.826688, longitude: 107.13584 },
                { latitude: -6.826643, longitude: 107.135479 },
                { latitude: -6.826595, longitude: 107.134795 },
                { latitude: -6.826577, longitude: 107.134688 },
                { latitude: -6.826559, longitude: 107.13462 },
                { latitude: -6.826364, longitude: 107.13411 },
                { latitude: -6.82631, longitude: 107.133931 },
                { latitude: -6.826282, longitude: 107.133816 },
                { latitude: -6.826209, longitude: 107.133604 },
                { latitude: -6.82614, longitude: 107.133379 },
                { latitude: -6.826104, longitude: 107.133237 },
                { latitude: -6.826092, longitude: 107.133141 },
                { latitude: -6.826061, longitude: 107.132836 },
